Date of Service,System Address,System Capacity kW-DC,meta_row_index,meta_row_id,Georeference System Address
03/08/2014 12:00:00 AM,2642 MICHENER DR,3.4,262,17de13370bd54784f8aaf10ee0ed81fb0dad5b96,"2642 MICHENER DR
Fort Collins, Colorado
(40.54867, -105.126482)"
09/13/2012 12:00:00 AM,1312 SPRINGFIELD DR,3.3,146,933d470381b4c9c6e804dbdc5cd1f4706769bfd1,"1312 SPRINGFIELD DR
Fort Collins, Colorado
(40.570382, -105.100282)"
11/02/2018 12:00:00 AM,403 STOUT ST,2.7,1229,8d50a2e287faa677729732b27bd91ae179921c39,
04/06/2009 12:00:00 AM,4850 INNOVATION DR,7,30,4263cab7b450a7172d4821564cd3f7de7d468a57,"4850 INNOVATION DR
Fort Collins, Colorado
(40.520072, -105.046634)"
06/15/2010 12:00:00 AM,701 EASTDALE DR,2.6,51,31fbfbe4846f2161949c963d38f2602d04a73a6f,"701 EASTDALE DR
Fort Collins, Colorado
(40.576694, -105.066296)"
05/26/2017 12:00:00 AM,806 FOXTAIL ST,2.7,818,abea530ac28af69474af6a827e8d32084086fb7f,"806 FOXTAIL ST
Fort Collins, Colorado
(40.605773, -105.062015)"
06/19/2015 12:00:00 AM,1676 FREEWHEEL DR,3,405,fd3d46df96b389d1533dbd372b78232ffb7fd1f6,
07/19/2017 12:00:00 AM,2709 TREASURE CV,3.6,854,ad02faaf4f799863f8baf0ce3f2e586779105e88,"2709 TREASURE CV
Fort Collins, Colorado
(40.625444, -105.048908)"
03/25/2013 12:00:00 AM,2832 AUTUMN HARVEST WAY,5.1,190,46485a559f05311c3a7807a89b5a727fb4a3bc6d,"2832 AUTUMN HARVEST WAY
Fort Collins, Colorado
(40.514749, -105.024542)"
12/24/2018 12:00:00 AM,831 MARBLE DR,8.9,1303,f12fe8d3ac624f4b07abdeef68992278715d2d58,"831 MARBLE DR
Fort Collins, Colorado
(40.532139, -105.091774)"
01/22/2013 12:00:00 AM,942 DRIFTWOOD DR,5,183,8c53c050955149cc363fcd727bd6c6043e1c0301,"942 DRIFTWOOD DR
Fort Collins, Colorado
(40.537427, -105.060239)"
11/11/2008 12:00:00 AM,4151 CENTER GATE CT,4,19,e3f8d0c59d37695777fedb2e0a75698dc82cc3cd,"4151 CENTER GATE CT
Fort Collins, Colorado
(40.529829, -105.110082)"
08/10/2018 12:00:00 AM,420 RIDDLE DR,5.5,1148,b672fa76da286594bda5925d514347864b5aa092,"420 RIDDLE DR
Fort Collins, Colorado
(40.59466, -105.098154)"
08/18/2015 12:00:00 AM,3183 TWIN HERON CT,7.5,422,6c3a1476b4bef059bc05555b701b28d8c571b5a8,"3183 TWIN HERON CT
Fort Collins, Colorado
(40.501922, -105.018951)"
11/14/2018 12:00:00 AM,6108 SPEARMINT CT,3,1248,b9a12a8e6df2741a49eeb460254af8d47bf3e216,"6108 SPEARMINT CT
Fort Collins, Colorado
(40.502233, -105.021812)"
04/27/2017 12:00:00 AM,1700 SCARBOROUGH DR,6,790,bf1bd087573bc27fa7c4472a79b640468afaabec,"1700 SCARBOROUGH DR
Fort Collins, Colorado
(40.556895, -105.107552)"
08/18/2017 12:00:00 AM,6915 HANCOCK DR,3.1,867,d5f7828cb89f6e13c5ca38a93db4543307bdbde8,"6915 HANCOCK DR
Fort Collins, Colorado
(40.489544, -105.100685)"
04/08/2014 12:00:00 AM,2215 SUNBURY LN,4.8,273,dadee59de65d593b19f171d91f6ee8f68e72c240,"2215 SUNBURY LN
Fort Collins, Colorado
(40.618081, -105.036487)"
08/04/2017 12:00:00 AM,1336 REDWOOD ST,4.7,865,f1f22b2ac8bc79b3061e97cc1d1dcdd721b874fd,"1336 REDWOOD ST
Fort Collins, Colorado
(40.605912, -105.067084)"
04/21/2015 12:00:00 AM,2507 HAMPSHIRE RD,5.8,373,0c40b50b5d9a219a29852574e0198665f0ababba,"2507 HAMPSHIRE RD
Fort Collins, Colorado
(40.554364, -105.11832)"
07/29/2016 12:00:00 AM,6580 ROOKERY RD,8.8,603,095335cd339262cc809ca10723d4b499b4743c34,"6580 ROOKERY RD
Fort Collins, Colorado
(40.498232, -105.018999)"
02/15/2017 12:00:00 AM,3756 WATERGLEN PL,3.5,735,a47a93afd1848f43e692d6a4accb26884b1b059d,"3756 WATERGLEN PL
Fort Collins, Colorado
(40.602867, -105.006873)"
06/07/2016 12:00:00 AM,2733 WILLIAM NEAL PKWY,5.7,564,c8582b45a9c9bb3de360ea6e5b5df454f7d3a07d,"2733 WILLIAM NEAL PKWY
Fort Collins, Colorado
(40.545527, -105.027442)"
05/03/2014 12:00:00 AM,306 STARLING ST,2.3,305,335b0ce97af2613040c0a3010f6f055b20a23208,"306 STARLING ST
Fort Collins, Colorado
(40.530459, -105.081898)"
05/29/2013 12:00:00 AM,3300 CARLTON AVE,3.7,210,9a766898d6762a60b2228de98b7a654d16b2aaa6,"3300 CARLTON AVE
Fort Collins, Colorado
(40.541655, -105.044256)"
09/03/2014 12:00:00 AM,3028 S TAFT HILL RD,6.5,326,be2b2e0901ee3f34734f3487b2c231355d34c1ea,"3028 S TAFT HILL RD
Fort Collins, Colorado
(40.546342, -105.115083)"
07/15/2011 12:00:00 AM,6586 ROOKERY RD,5.6,107,bf61dda32a23110f633e3556459e02096e000f4e,"6586 ROOKERY RD
Fort Collins, Colorado
(40.498798, -105.018998)"
02/12/2014 12:00:00 AM,1212 MORGAN ST,5.9,239,61e3bd228e7a7939d069bc833ba158ffb0993766,"1212 MORGAN ST
Fort Collins, Colorado
(40.571058, -105.062834)"
02/19/2014 12:00:00 AM,1124 WHITE OAK CT,3,242,421a205818ccca1dd925fb0979eb7bcca5a3f963,"1124 WHITE OAK CT
Fort Collins, Colorado
(40.515404, -105.056811)"
06/03/2005 12:00:00 AM,1305 S MASON ST,700,4,d242e8882186c9325ed94624506263933a19c83d,"1305 S MASON ST
Fort Collins, Colorado
(40.571209, -105.079076)"
04/19/2014 12:00:00 AM,3626 CASSIOPEIA LN,7.9,294,9fe3eada107cc2b6cdc1a143581e42e5bd1fe2bf,"3626 CASSIOPEIA LN
Fort Collins, Colorado
(40.512942, -105.009386)"
03/12/2012 12:00:00 AM,2640 E HARMONY RD,8.6,126,b1f90ec0490665a9b1d3c04c5c896b2fdbd37e2f,"2640 E HARMONY RD
Fort Collins, Colorado
(40.523346, -105.028386)"
10/24/2017 12:00:00 AM,225 GREEN LEAF ST,6.4,918,505ad5318f7c6ed3d572bc282f445a6f035b1675,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
05/11/2017 12:00:00 AM,6300 CATTAIL CT,9.6,801,3562e13cc18ebc570fc6a258defea56c3b953026,"6300 CATTAIL CT
Fort Collins, Colorado
(40.498893, -105.056292)"
06/20/2012 12:00:00 AM,3339 W PROSPECT RD,5.5,136,0ba6c514398586b3951ad865020da5d85070a790,"3339 W PROSPECT RD
Fort Collins, Colorado
(40.568597, -105.139133)"
03/11/2019 12:00:00 AM,1920 SEQUOIA ST,3.2,1363,6ad5d9b56107cfec338eaf7bdf83f0dfacd09b6a,"1920 SEQUOIA ST
Fort Collins, Colorado
(40.560133, -105.062392)"
12/28/2018 12:00:00 AM,3643 CARIBOU DR,4.8,1314,ccb649fe86df49bad53d8d5095d05b2444a1af46,"3643 CARIBOU DR
Fort Collins, Colorado
(40.53632, -105.030456)"
12/19/2014 12:00:00 AM,832 RIDGE RUNNER DR,3.8,341,65ed241e50904b9376254ff4ecf1aa0e084d6a1c,"832 RIDGE RUNNER DR
Fort Collins, Colorado
(40.598583, -105.01216)"
03/03/2016 12:00:00 AM,203 URBAN PRAIRIE ST,8.3,506,0762e28088491596a20bff7de6cb843f8637cd71,"203 URBAN PRAIRIE ST
Fort Collins, Colorado
(40.610124, -105.079458)"
03/17/2014 12:00:00 AM,2721 ARANCIA DR,4.2,268,0980cb76551c9edce3b372b165c36de1691953b0,"2721 ARANCIA DR
Fort Collins, Colorado
(40.574426, -105.127224)"
04/01/2015 12:00:00 AM,1658 SPROCKET DR,2.5,358,2240c7a3bde3f8d81ec1765260e949a7a1909ec1,"1658 SPROCKET DR
Fort Collins, Colorado
(40.566141, -105.064088)"
11/19/2010 12:00:00 AM,2821 GARRETT DR,2.7,79,63c55670c5a13fb45397fdb85371bae02af6060a,"2821 GARRETT DR
Fort Collins, Colorado
(40.550144, -105.129159)"
05/22/2017 12:00:00 AM,3600 WESCOTT CT,4.4,807,d1f7cdaf3059f1dcf583e82a084761e20943d15e,"3600 WESCOTT CT
Fort Collins, Colorado
(40.537609, -105.029222)"
03/29/2013 12:00:00 AM,724 LOCUST GROVE DR,4,195,a09094da3e84c33194031575205a39fbc09dcbb6,"724 LOCUST GROVE DR
Fort Collins, Colorado
(40.578983, -105.129509)"
10/12/2015 12:00:00 AM,401 CHUKAR CT,5.2,437,1796960062b7d715e27ef2786066035ab7294da3,"401 CHUKAR CT
Fort Collins, Colorado
(40.525004, -105.083183)"
01/22/2019 12:00:00 AM,2065 PHIA WAY,3.1,1335,854367b14800a42fbfe60cfd38364e87904630da,
09/04/2018 12:00:00 AM,1305 S MASON ST,1.7,1172,e32a4f4feb502062d8b0c12448954abc9043b83b,"1305 S MASON ST
Fort Collins, Colorado
(40.571209, -105.079076)"
09/26/2017 12:00:00 AM,515 MUSKEGON CT,4.9,897,dad09ec532df3d279dd7bb860cc4e14f3bd97684,"515 MUSKEGON CT
Fort Collins, Colorado
(40.594187, -105.042971)"
12/09/2015 12:00:00 AM,1907 CANOPY CT,6,474,2b65b7cf995824ffae1b475df4aef6366d1e6d84,"1907 CANOPY CT
Fort Collins, Colorado
(40.509878, -105.041704)"
03/30/2017 12:00:00 AM,2627 COUNTY FAIR LN,8,767,07f54c79d951a43e0b2bd8c3694f97faa2fc9b4c,"2627 COUNTY FAIR LN
Fort Collins, Colorado
(40.51289, -105.028263)"
04/09/2018 12:00:00 AM,319 GORDON ST,4.8,1056,e6fd470acb4e043c7b592f63a0c7dc9c1f893a12,"319 GORDON ST
Fort Collins, Colorado
(40.584217, -105.09288)"
11/18/2016 12:00:00 AM,755 SITKA ST,2.6,664,cede039a7fd51bb66da3db8a998ed632c4ec6caf,"755 SITKA ST
Fort Collins, Colorado
(40.604673, -105.063313)"
03/08/2018 12:00:00 AM,424 FLAGLER RD,6.8,1033,1ad4d109a0eddf3efc38c6db27a778e671e32a00,"424 FLAGLER RD
Fort Collins, Colorado
(40.491802, -105.084066)"
12/12/2018 12:00:00 AM,2716 TULANE DR,3,1288,603831e3b025a0d2df6dfd0ddf1a452b5f92a429,"2716 TULANE DR
Fort Collins, Colorado
(40.550262, -105.072822)"
06/18/2015 12:00:00 AM,1236 CANVASBACK CT,4.5,400,04befaa26d86a817c07a648e98f86c42653db8c6,"1236 CANVASBACK CT
Fort Collins, Colorado
(40.497346, -105.05538)"
10/15/2018 12:00:00 AM,3821 CARRICK RD,7.4,1197,2acc3fd92e93516808418df383acfc2408d7e9c4,"3821 CARRICK RD
Fort Collins, Colorado
(40.533353, -105.020949)"
06/14/2017 12:00:00 AM,1664 FREEWHEEL DR,5.9,828,234c2476fe85d41cdd4d07b3a6f1f9f03aa2f9b4,
09/16/2016 12:00:00 AM,4467 STARFLOWER DR,4.1,635,04275dc5901c20c36f0d47caf99ccacdc03d1ea7,"4467 STARFLOWER DR
Fort Collins, Colorado
(40.52517, -105.091658)"
04/07/2016 12:00:00 AM,2383 PALOMINO DR,1.5,532,2ff396866783c6abcfd020f6442b4c2033ae82ee,"2383 PALOMINO DR
Fort Collins, Colorado
(40.555059, -105.030066)"
04/25/2018 12:00:00 AM,2621 LUTHER LN,11.9,1065,76b3997819b560e3ee3ccdfda4c3bc08680a3e48,"2621 LUTHER LN
Fort Collins, Colorado
(40.525354, -105.126369)"
12/21/2016 12:00:00 AM,2254 SMALLWOOD DR,5.3,696,21de0f21661d53f38c19d43d83e963440aa9c50f,"2254 SMALLWOOD DR
Fort Collins, Colorado
(40.517056, -105.035929)"
01/26/2017 12:00:00 AM,2456 BAR HARBOR DR,5.5,720,331d46be21428db560f752528954806b43150335,"2456 BAR HARBOR DR
Fort Collins, Colorado
(40.621438, -105.033942)"
08/27/2018 12:00:00 AM,412 N WHITCOMB ST,11.1,1165,ec8a64ff37d3e714b85f0ebbfb612a21b665eacc,"412 N WHITCOMB ST
Fort Collins, Colorado
(40.592734, -105.086035)"
12/18/2017 12:00:00 AM,1400 TICONDEROGA DR,6.6,955,160e35008640b93a2f5917f7a4a7018c371d0610,"1400 TICONDEROGA DR
Fort Collins, Colorado
(40.530416, -105.052048)"
02/01/2019 12:00:00 AM,1256 TWINFLOWER PL,1.4,1346,dfcad9316a85c89cd3c339e2487c6dfa174ec736,"1256 TWINFLOWER PL
Fort Collins, Colorado
(40.572789, -105.138449)"
05/29/2011 12:00:00 AM,900 WHALERS WAY,3.2,94,520e40dc38c801184964fd4e0e58eabe19bcc4eb,"900 WHALERS WAY
Fort Collins, Colorado
(40.525926, -105.061816)"
05/05/2017 12:00:00 AM,4045 OAK SHADOW WAY,4.4,796,ceaa4c85eb4376c40cb256ea0c593055e0019202,"4045 OAK SHADOW WAY
Fort Collins, Colorado
(40.507443, -105.001367)"
04/08/2014 12:00:00 AM,545 CORIANDER LN,5.7,283,c3b3e5cdaafe4975d6ca4564d9b4f20591c9ab50,"545 CORIANDER LN
Fort Collins, Colorado
(40.594361, -105.11916)"
09/18/2017 12:00:00 AM,2220 SHERWOOD FOREST CT,4.4,886,06d9cc7771de9ec4533842595d5ff4f6bceadfb0,"2220 SHERWOOD FOREST CT
Fort Collins, Colorado
(40.612736, -105.035689)"
11/09/2017 12:00:00 AM,225 GREEN LEAF ST,6.4,928,4efeac133ab9205553918b1b54cdcb8ef83acf98,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
07/14/2015 12:00:00 AM,761 CHEROKEE DR,4.5,415,0eb320e763af55ed1211d3dabe07b5a5234bd7a6,"761 CHEROKEE DR
Fort Collins, Colorado
(40.563217, -105.062229)"
05/31/2018 12:00:00 AM,5424 FOSSIL CT N,5.5,1093,d54a049325f1496b3de804b0190dd2b624bee21f,"5424 FOSSIL CT N
Fort Collins, Colorado
(40.510815, -105.075353)"
06/16/2015 12:00:00 AM,2327 TARRAGON LN,4.6,395,cb37cda57a551532e5e3e722fce7b2dd09d50524,"2327 TARRAGON LN
Fort Collins, Colorado
(40.593756, -105.118768)"
08/26/2016 12:00:00 AM,2306 ANTELOPE RD,4.2,624,9d68a3993b2743a19ca0ce9faec4cafc863e301b,"2306 ANTELOPE RD
Fort Collins, Colorado
(40.536942, -105.035777)"
06/28/2017 12:00:00 AM,4954 DAKOTA DR,8.4,839,5b8cf888699a17c21353977d07c44bdc2469fde3,"4954 DAKOTA DR
Fort Collins, Colorado
(40.517614, -105.041777)"
02/10/2017 12:00:00 AM,1206 MARIPOSA CT,6.5,728,959b42b7a593da4c9b1548574b596be51d6c8065,"1206 MARIPOSA CT
Fort Collins, Colorado
(40.522165, -105.099298)"
03/01/2017 12:00:00 AM,214 EGYPTIAN CT,10.9,740,3fbb2038bbf297202a96ef46db183a300807b1de,"214 EGYPTIAN CT
Fort Collins, Colorado
(40.490372, -105.080516)"
11/05/2018 12:00:00 AM,6320 TILDEN ST,7.8,1236,382d5b17c239f935fc1ecddd195d180f9a93c1e7,"6320 TILDEN ST
Fort Collins, Colorado
(40.498184, -105.036021)"
01/19/2018 12:00:00 AM,3713 CARRINGTON RD,4.9,987,404de1b44f0176996b9f4dfecb1bc68f3d9e532b,"3713 CARRINGTON RD
Fort Collins, Colorado
(40.536325, -105.021108)"
02/11/2019 12:00:00 AM,1300 ROBERTSON ST,5,1352,7086562ca248c92aa55c26e2ff04ca46da665978,"1300 ROBERTSON ST
Fort Collins, Colorado
(40.569751, -105.061188)"
12/03/2015 12:00:00 AM,1630 TANGLEWOOD DR,5.5,464,9d22b81f7f3ec5f6937fe8059f81cffe5e4e6f94,"1630 TANGLEWOOD DR
Fort Collins, Colorado
(40.555192, -105.047258)"
11/17/2014 12:00:00 AM,500 W PITKIN-BRAIDEN ST,99.9,332,e3f7ec12b2a4f1648fd1071317ac65d622335100,"500 W PITKIN-BRAIDEN ST
Fort Collins, Colorado
(40.570944, -105.08387)"
07/11/2018 12:00:00 AM,4009 STONEWAY CT,4.1,1129,94947ca50ccd8cbd6a8d5fef03c8974934084ed5,"4009 STONEWAY CT
Fort Collins, Colorado
(40.533317, -105.035828)"
11/23/2018 12:00:00 AM,6213 SOUTHRIDGE GREENS BLVD,9,1261,b02eec6054aa8b811cb4e4e037ce584fc4d61eba,"6213 SOUTHRIDGE GREENS BLVD
Fort Collins, Colorado
(40.500049, -105.04962)"
11/30/2018 12:00:00 AM,2912 WORTHINGTON AVE,7.2,1268,0eff41ecd6ae8d69bfde1baead85c13e527bdcec,"2912 WORTHINGTON AVE
Fort Collins, Colorado
(40.547808, -105.091137)"
06/17/2016 12:00:00 AM,2906 QUERIDA ST,4.2,575,169c78036c691937646228daf7212e6d7dea0e4c,"2906 QUERIDA ST
Fort Collins, Colorado
(40.548129, -105.108835)"
08/17/2018 12:00:00 AM,1503 SEA WOLF CT,3.4,1152,68425c4a150358206ed336df0aa531c5a48e18f8,"1503 SEA WOLF CT
Fort Collins, Colorado
(40.486608, -105.104367)"
08/28/2015 12:00:00 AM,5607 PLEASANT HILL LN,4.9,427,ab9fc49e6dfc8662a38fe6c34f042070c25fb14d,"5607 PLEASANT HILL LN
Fort Collins, Colorado
(40.508302, -105.086035)"
07/31/2017 12:00:00 AM,2618 PAMPAS DR,3.9,860,b7e93dbddbeb5e11c38962b2e884d2c5eaefa048,"2618 PAMPAS DR
Fort Collins, Colorado
(40.555065, -105.125885)"
07/20/2016 12:00:00 AM,1652 SPROCKET DR,3.4,596,de9b64d3f13550f5f40ce22d4cdb42df176ecaa7,"1652 SPROCKET DR
Fort Collins, Colorado
(40.566264, -105.064087)"
02/23/2018 12:00:00 AM,531 HOLYOKE CT,7.2,1019,c5c60293496319150bf0a608863575229a65a775,"531 HOLYOKE CT
Fort Collins, Colorado
(40.490841, -105.086879)"
04/06/2016 12:00:00 AM,2015 NIAGARA CT,3,528,8436d4f0aef2c0c7e8d197df2e0f17be77a9bd6c,"2015 NIAGARA CT
Fort Collins, Colorado
(40.560893, -105.054657)"
10/20/2016 12:00:00 AM,1674 FOSSIL CREEK PKWY,4.7,644,b13c8b6c0511a70b147f7eaf79cc9b78cef9b271,"1674 FOSSIL CREEK PKWY
Fort Collins, Colorado
(40.499353, -105.047003)"
02/28/2019 12:00:00 AM,2231 CLYDESDALE DR,5.4,1357,df6b3a6e70b5a8e9d6b06913e07f8b4b101be8ee,"2231 CLYDESDALE DR
Fort Collins, Colorado
(40.55769, -105.125729)"
11/24/2015 12:00:00 AM,2353 PALOMINO DR,1.5,459,cfbf2acdb3fa8357455774a59eac96560d7165e2,"2353 PALOMINO DR
Fort Collins, Colorado
(40.556015, -105.029299)"
10/13/2017 12:00:00 AM,225 GREEN LEAF ST,6.4,908,6c0e96f32099ccb8dce1abedd60f513b7754ae83,"225 GREEN LEAF ST
Fort Collins, Colorado
(40.610198, -105.078851)"
01/24/2018 12:00:00 AM,3451 YULE TRAIL DR,5.5,992,2d77d1de684bd8432dc581efd0e2c8fb1a5f8603,"3451 YULE TRAIL DR
Fort Collins, Colorado
(40.597926, -105.012912)"
01/31/2017 12:00:00 AM,1002 AKIN AVE,4.9,723,cac47886f9ab3ce83e00e6605337bf2597a0bb65,"1002 AKIN AVE
Fort Collins, Colorado
(40.584862, -105.093897)"
06/05/2017 12:00:00 AM,231 N LOOMIS AVE,3.2,822,c8d1f636616801deb113086726b5328d815bfbf1,"231 N LOOMIS AVE
Fort Collins, Colorado
(40.590279, -105.087706)"
04/24/2012 12:00:00 AM,2421 ROCK CREEK DR,5.8,131,034f91f73ccb30644cd847dc6734d26fc4db74a3,"2421 ROCK CREEK DR
Fort Collins, Colorado
(40.515708, -105.031701)"
05/01/2010 12:00:00 AM,1305 S MASON ST,15.8,47,201eaf27ebd4c225dbd3551b7fbf72e853fd28ac,"1305 S MASON ST
Fort Collins, Colorado
(40.571209, -105.079076)"
05/31/2007 12:00:00 AM,2275 BELLWETHER LN,3.3,15,011220e1f534e2d7fa93542eb22961fe83982a86,"2275 BELLWETHER LN
Fort Collins, Colorado
(40.594402, -105.117885)"
10/23/2012 12:00:00 AM,3148 BIRMINGHAM DR,4.8,163,275c1fcba41034a9fe2aa5ff70a544bfc52ab37f,"3148 BIRMINGHAM DR
Fort Collins, Colorado
(40.544585, -105.112235)"
04/10/2013 12:00:00 AM,2607 YORKSHIRE ST,3,200,83b1246ddc321797f2df1ed4600104394824331d,"2607 YORKSHIRE ST
Fort Collins, Colorado
(40.552223, -105.129994)"
07/13/2017 12:00:00 AM,3027 BRYCE DR,4.5,850,bc168627b7936e00d9382b6cc0f5f420a18c0ecd,"3027 BRYCE DR
Fort Collins, Colorado
(40.545733, -105.023131)"
09/08/2010 12:00:00 AM,2214 COCKLEBUR LN,2.2,68,1731434472e973e61876a2d2e033da4235b63c73,"2214 COCKLEBUR LN
Fort Collins, Colorado
(40.559029, -105.03622)"
01/18/2018 12:00:00 AM,1601 WATERFORD LN,6.1,982,08eba1955ad7b65a4a4debb932cde2c42d3dd9fa,"1601 WATERFORD LN
Fort Collins, Colorado
(40.541537, -105.048463)"
08/10/2010 12:00:00 AM,2267 CLYDESDALE DR,5,62,2ea103f8ccc8b48a11678cb13053e5d8e09dd1c2,"2267 CLYDESDALE DR
Fort Collins, Colorado
(40.557568, -105.126934)"
02/05/2018 12:00:00 AM,1636 SAGEWOOD DR,3.6,1004,51a653e13c4f1ff3c58fbc2a3bf69499d977e137,"1636 SAGEWOOD DR
Fort Collins, Colorado
(40.556612, -105.046509)"
12/19/2012 12:00:00 AM,901 FOSSIL CREEK PKWY,6,178,d3b2b53302de392a8b8fb17dd40231b0bda17a46,"901 FOSSIL CREEK PKWY
Fort Collins, Colorado
(40.501028, -105.061932)"
12/21/2018 12:00:00 AM,4900 SAWHILL DR,6.6,1299,42b22a0027a6bb99d5a66f18d8253ff011018698,"4900 SAWHILL DR
Fort Collins, Colorado
(40.518282, -105.030374)"
04/08/2014 12:00:00 AM,2308 TARRAGON LN,4.9,277,3d5e88a6e2531c595c172bc4d2868a115bb7f48d,"2308 TARRAGON LN
Fort Collins, Colorado
(40.593759, -105.118329)"
12/16/2016 12:00:00 AM,430 HEMLOCK ST,10.7,691,9bf36288a1268112e7091adeda064b1330cb800e,"430 HEMLOCK ST
Fort Collins, Colorado
(40.602838, -105.086204)"
10/16/2015 12:00:00 AM,2503 ROCK CREEK DR,4,442,712588642c9d4eb58a7f867b9ca8ffcebffc2768,"2503 ROCK CREEK DR
Fort Collins, Colorado
(40.515852, -105.03069)"
08/25/2017 12:00:00 AM,3202 REEDGRASS CT,2.4,871,1ab2a2b6126ba29591760dc1709e74ab3092d460,"3202 REEDGRASS CT
Fort Collins, Colorado
(40.570072, -105.136784)"
07/02/2018 12:00:00 AM,1903 S TIMBERLINE RD,19.7,1120,62fcabeecd66abcb3684c21396d0d0688b87ebea,"1903 S TIMBERLINE RD
Fort Collins, Colorado
(40.563969, -105.03927)"
02/23/2016 12:00:00 AM,5621 CARDINAL FLOWER CT,7.2,501,0e6dd0c12b89254023260a01125de9c1e52fc54d,"5621 CARDINAL FLOWER CT
Fort Collins, Colorado
(40.508347, -105.019163)"
04/14/2015 12:00:00 AM,619 RAMAH DR,6.1,369,2304366f965bedca837d6c848615cfb07cc8e05a,"619 RAMAH DR
Fort Collins, Colorado
(40.492672, -105.087282)"
08/03/2016 12:00:00 AM,2213 CEDARWOOD DR,4.5,607,85ebc9d205462f3a6989c21df729fc7729889edb,"2213 CEDARWOOD DR
Fort Collins, Colorado
(40.565084, -105.117514)"
03/30/2011 12:00:00 AM,632 AGAPE WAY,3,90,12ecdc57e3e5665c9baba96c5ee1a51f17f95a6a,"632 AGAPE WAY
Fort Collins, Colorado
(40.609761, -105.064896)"
09/07/2011 12:00:00 AM,807 ROCHELLE CIR,3.2,111,ffd1e5477d0a99889bf995a51956e19d77be911c,"807 ROCHELLE CIR
Fort Collins, Colorado
(40.519531, -105.091492)"
01/17/2019 12:00:00 AM,1745 HOFFMAN MILL RD,18.4,1331,b55bbad217213c543444d77c1b04673616503fda,"1745 HOFFMAN MILL RD
Fort Collins, Colorado
(40.574852, -105.045915)"
02/27/2014 12:00:00 AM,4824 REGENCY DR,9.8,254,3f834344aa543c72b74aa169bad26ad3ef19eefe,"4824 REGENCY DR
Fort Collins, Colorado
(40.518655, -105.101913)"
07/08/2013 12:00:00 AM,1419 ASH DR,6,227,18c2ba67f9631f69cab8a9dfc45e8462493ddcfd,"1419 ASH DR
Fort Collins, Colorado
(40.569352, -105.121147)"
07/21/2014 12:00:00 AM,1306 COULTER ST,8.3,322,d4f95cdabbe76c8a872453f491697b3b2b940de4,"1306 COULTER ST
Fort Collins, Colorado
(40.605463, -105.059666)"
01/13/2016 12:00:00 AM,2608 WALKALOOSA WAY,1.5,486,51b4c13b340924724e0744c0b56af133f7bb49e8,"2608 WALKALOOSA WAY
Fort Collins, Colorado
(40.555534, -105.02912)"
05/17/2017 12:00:00 AM,2200 YORKSHIRE ST,3.9,803,d9ae00c3837a29a4ed6c9fef6b019042096f6089,"2200 YORKSHIRE ST
Fort Collins, Colorado
(40.558352, -105.127464)"
01/04/2019 12:00:00 AM,854 E STUART ST,2.6,1320,3b8d72b5991141640775d4fc5118f9959435f7dc,"854 E STUART ST
Fort Collins, Colorado
(40.563446, -105.06253)"
12/19/2014 12:00:00 AM,1518 WILDWOOD CT,6.5,337,4bb2de9d0f137f3bc6ecc6e350a1bf61a4a5a569,"1518 WILDWOOD CT
Fort Collins, Colorado
(40.568591, -105.127191)"
11/30/2011 12:00:00 AM,150 FREY AVE,1.9,122,f59bcba2ef82f481e03b185470a956ba6f0e84d1,"150 FREY AVE
Fort Collins, Colorado
(40.588596, -105.108728)"
12/03/2015 12:00:00 AM,319 PEARL ST,6,469,f7fc895ddc6ef2b90ebfc1409f5a215f707a4241,"319 PEARL ST
Fort Collins, Colorado
(40.592218, -105.09725)"
03/14/2019 12:00:00 AM,2008 YEARLING DR,6.8,1367,3f37be84c9f79700506063fb5ac2d8e7d3962c4a,"2008 YEARLING DR
Fort Collins, Colorado
(40.561027, -105.036078)"
11/29/2017 12:00:00 AM,3937 HARBOR WALK LN,17.1,940,937795242c0d48d0655c820e2b61f133f9145cac,"3937 HARBOR WALK LN
Fort Collins, Colorado
(40.531571, -105.054804)"
03/31/2015 12:00:00 AM,1927 BOWSPRIT DR,9.2,354,67db6032b94017a6ad7e5ac13f8144d8fad39691,"1927 BOWSPRIT DR
Fort Collins, Colorado
(40.626503, -105.041693)"
01/06/2011 12:00:00 AM,2620 E PROSPECT RD,10.3,83,d930b3befcf6cd152d50de9c46a30b76cafa4fb4,"2620 E PROSPECT RD
Fort Collins, Colorado
(40.567082, -105.0283)"
11/20/2017 12:00:00 AM,3250 HONEYSUCKLE CT,7.7,935,fa50ad6adcae44d2fca5c030a87750ddcd4527fc,"3250 HONEYSUCKLE CT
Fort Collins, Colorado
(40.56923, -105.138017)"
02/06/2018 12:00:00 AM,825 STRACHAN DR,6.9,1009,bb57c7ecd8d854a3a04bc200f062e21846641744,"825 STRACHAN DR
Fort Collins, Colorado
(40.550066, -105.061402)"
10/27/2017 12:00:00 AM,1306 CLEMENTINE CT,2.4,923,6415f7ca2f5c1c1f5e182ba783a03ca6076baf6a,"1306 CLEMENTINE CT
Fort Collins, Colorado
(40.542666, -105.101206)"
